customer_id,recipe_name,match_pct,have_items,need_items,minutes
WMT_00573,Bacon Cheese Fries,0.0,,"bacon, cheddar cheese, frozen french fries, green onion, ranch salad dressing",50
WMT_00574,Aim S Favorite Pickle Cheese Melt,25.0,butter,"american cheese, dill pickle slices, white bread",10
WMT_00574,Amish Broccoli Salad,12.5,bacon,"broccoli, cauliflower, mayonnaise, salt, shredded cheddar cheese, sour cream, sugar",15
WMT_00574,Bacon Egg And Cheese Biscuit Casserole,33.3,"bacon, butter, milk","all-purpose flour, baking powder, eggs, salt, shredded cheddar cheese, sugar",26
WMT_00575,A  Different  Fruit Dip,0.0,,"cream cheese, iced tea mix powder, orange juice, orange rind, sugar, vanilla extract",10
WMT_00575,Arnold Palmer  Also Called Half And Half,0.0,,"ice, iced tea, lemonade",2
WMT_00575,Arnold Palmer,0.0,,"iced tea, lemonade, vodka",2
WMT_00576,All Purpose Spray Cleaner   Dr  Oz  Show,0.0,,"borax, liquid dish soap, tap water, white vinegar",5
WMT_00576,Campfire Cinnamon Twists,0.0,,"brown paper bag, cinnamon, granulated sugar, refrigerated biscuits, skewer",10
WMT_00576,Breaded Oysters,0.0,,"breadcrumbs, eggs, lemon slices, margarine, oyster, pepper, salt, tartar sauce, water, wax paper",55
WMT_00577,A  Different  Fruit Dip,0.0,,"cream cheese, iced tea mix powder, orange juice, orange rind, sugar, vanilla extract",10
WMT_00577,Beer Cheese Fondue In Sourdough Round  Rarebit In A Hole,0.0,,"beer, cheddar cheese, garlic cloves, mustard, round sourdough loaf, sour cream, sourdough loaf, worcestershire sauce",70
WMT_00577,Amaretto Stone Sour,0.0,,"amaretto, orange juice, sour mix",1
WMT_00578,Baked Salmon Topped With Roasted Garlic And Savory Mayo,0.0,,"garlic cloves, mayonnaise, pepper, salmon fillet, salt",20
WMT_00578,Bacon Cheeseburger Pasta,0.0,,"bacon, barbecue sauce, cheddar cheese, condensed tomato soup, ground beef, penne pasta, prepared mustard",20
WMT_00578,Baked Salmon Fish Sticks,0.0,,"black pepper, garlic powder, salmon fillet, skim milk, yellow cornmeal",45
WMT_00579,Buffalo French Fries,0.0,,"frozen french fries, garlic, hot sauce, margarine, salt",25
WMT_00579,Bacon Cheese Fries,0.0,,"bacon, cheddar cheese, frozen french fries, green onion, ranch salad dressing",50
WMT_00579,Buffalo Fries,0.0,,"blue cheese, butter, frozen french fries, hot sauce, ranch dressing, white vinegar",23
WMT_00580,Buffalo French Fries,0.0,,"frozen french fries, garlic, hot sauce, margarine, salt",25
WMT_00580,Bacon Cheese Fries,0.0,,"bacon, cheddar cheese, frozen french fries, green onion, ranch salad dressing",50
WMT_00580,Buffalo Fries,0.0,,"blue cheese, butter, frozen french fries, hot sauce, ranch dressing, white vinegar",23
WMT_00581,Beef Cheese Casserole,0.0,,"cheddar cheese, egg noodles, garlic clove, green onions, ground beef, pepper, philadelphia cream cheese, salt, sour cream, sugar, tomato sauce",45
WMT_00581,Best Cheesecake In The World Recipe,12.5,butter,"graham crackers, icing sugar, lemon, juice of, philadelphia cream cheese, sour cream, sugar, vanilla",60
WMT_00581,Brownie Bottom Cheesecake,16.7,eggs,"brownie mix, philadelphia cream cheese, sour cream, sugar, vanilla",85
WMT_00582,Borage Flavored Lemonade,25.0,water,"borage, lemon juice, sugar",5
WMT_00582,Amazing Stain Remover,0.0,,"bleach, cold water, laundry detergent",11
WMT_00582,Blackberry Mush,20.0,water,"blackberry, cold water, cornstarch, sugar",20
WMT_00583,Buffalo French Fries,0.0,,"frozen french fries, garlic, hot sauce, margarine, salt",25
WMT_00583,Bacon Cheese Fries,0.0,,"bacon, cheddar cheese, frozen french fries, green onion, ranch salad dressing",50
WMT_00583,Buffalo Fries,0.0,,"blue cheese, butter, frozen french fries, hot sauce, ranch dressing, white vinegar",23
WMT_00584,Buffalo French Fries,0.0,,"frozen french fries, garlic, hot sauce, margarine, salt",25
WMT_00584,Bacon Cheese Fries,20.0,bacon,"cheddar cheese, frozen french fries, green onion, ranch salad dressing",50
WMT_00584,Amarillo Cheese Fries And Dip   Like The Lone Star  Copycat,20.0,bacon,"frozen french fries, monterey jack cheese, ranch dressing, taco seasoning",40
WMT_00585,Baked Salmon Topped With Roasted Garlic And Savory Mayo,0.0,,"garlic cloves, mayonnaise, pepper, salmon fillet, salt",20
WMT_00585,Broiled Salmon With Bacon,20.0,bacon,"balsamic vinegar, fresh ground pepper, salmon fillet, salt",13
WMT_00585,Asian Tilapia,0.0,,"crushed pineapple, green onions, soy sauce, tilapia fillets",15
WMT_00586,Buffalo French Fries,0.0,,"frozen french fries, garlic, hot sauce, margarine, salt",25
WMT_00586,Beer Cheese Fondue In Sourdough Round  Rarebit In A Hole,0.0,,"beer, cheddar cheese, garlic cloves, mustard, round sourdough loaf, sour cream, sourdough loaf, worcestershire sauce",70
WMT_00586,Bacon Cheese Fries,0.0,,"bacon, cheddar cheese, frozen french fries, green onion, ranch salad dressing",50
WMT_00587,And The Beet Goes On,66.7,"carrots, celery",beet,10
WMT_00587,Bachelor Pasta,18.2,"garlic, onion","basil, cheese, cooked spaghetti, green bell pepper, mushroom, olive oil, red bell pepper, roma tomatoes, sausage",17
WMT_00587,Alton Brown S Guacamole,11.1,onion,"cayenne, cilantro, garlic clove, ground cumin, hass avocadoes, kosher salt, lime, juice of, roma tomatoes",80
WMT_00588,Angry Pasta,0.0,,"bacon, basil leaves, garlic cloves, olive oil, parmesan cheese, penne pasta, red pepper flakes, tomato puree",40
WMT_00588,Cambria S Penne Arrabiata,0.0,,"breadcrumbs, chicken cutlet, diced tomatoes with garlic and olive oil, dry penne pasta, eggs, fresh basil, garlic cloves, garlic powder, olive oil, pepper, red pepper flakes, salt, tomato sauce",45
WMT_00588,All In One Spaghetti Frittata,12.5,spaghetti,"diced tomatoes, eggs, fresh mushrooms, olive oil, onion, part-skim mozzarella cheese, zucchini",30
WMT_00589,Beer Cheese Fondue In Sourdough Round  Rarebit In A Hole,0.0,,"beer, cheddar cheese, garlic cloves, mustard, round sourdough loaf, sour cream, sourdough loaf, worcestershire sauce",70
WMT_00589,All Purpose Spray Cleaner   Dr  Oz  Show,0.0,,"borax, liquid dish soap, tap water, white vinegar",5
WMT_00589,Campfire Cinnamon Twists,0.0,,"brown paper bag, cinnamon, granulated sugar, refrigerated biscuits, skewer",10
WMT_00590,Brownie Bottom Cheesecake,16.7,eggs,"brownie mix, philadelphia cream cheese, sour cream, sugar, vanilla",85
WMT_00590,Banana Split Bites,0.0,,"banana, greek yogurt, peanuts",65
WMT_00590,Bacon Broccoli Cheese Ball,0.0,,"bacon, broccoli floret, cheddar cheese, cracker, pepper, philadelphia cream cheese",15
WMT_00591,All Purpose Spray Cleaner   Dr  Oz  Show,0.0,,"borax, liquid dish soap, tap water, white vinegar",5
WMT_00591,Campfire Cinnamon Twists,0.0,,"brown paper bag, cinnamon, granulated sugar, refrigerated biscuits, skewer",10
WMT_00591,Agave Sweetened Orange Tea,0.0,,"agave nectar, black tea bags, cold water, fresh lemon juice, ice cube, orange juice, orange wedges",40
WMT_00592,Buttermilk Baked Eggs,0.0,,"buttermilk, eggs, salt and pepper, sandwich bread",20
WMT_00592,Abuelito Wato S Grilled Cheese,0.0,,"butter, gouda cheese, sandwich bread, tomatoes",12
WMT_00592,Bacon Roll Ups,0.0,,"bacon, cream cheese, dried parsley, garlic powder, sandwich bread",45
WMT_00593,Buffalo French Fries,0.0,,"frozen french fries, garlic, hot sauce, margarine, salt",25
WMT_00593,Bacon Cheese Fries,0.0,,"bacon, cheddar cheese, frozen french fries, green onion, ranch salad dressing",50
WMT_00593,Buffalo Fries,0.0,,"blue cheese, butter, frozen french fries, hot sauce, ranch dressing, white vinegar",23
WMT_00594,300 Lb  Potatoes,25.0,"butter, milk","bacon, cheddar cheese, mushroom, onion, potatoes, sour cream",75
WMT_00594,Brownie Bottom Cheesecake,16.7,eggs,"brownie mix, philadelphia cream cheese, sour cream, sugar, vanilla",85
WMT_00594,Banana Split Bites,0.0,,"banana, greek yogurt, peanuts",65
WMT_00595,Antoinette S Holiday Potato Chip Cookies,0.0,,"butter, flour, potato chips, sugar, vanilla",35
WMT_00595,Best Vegemite Sandwiches,0.0,,"butter, potato chips, vegemite, white bread",5
WMT_00595,Buttery Cookies,0.0,,"all-purpose flour, butter, potato chips, sugar, vanilla sugar",31
WMT_00596,Banana Bread  With Chocolate Chips,12.5,bananas,"baking soda, chocolate chips, eggs, flour, salt, shortening, sugar",80
WMT_00596,Antoinette S Holiday Potato Chip Cookies,0.0,,"butter, flour, potato chips, sugar, vanilla",35
WMT_00596,Best Vegemite Sandwiches,0.0,,"butter, potato chips, vegemite, white bread",5
WMT_00597,Beer Cheese Fondue In Sourdough Round  Rarebit In A Hole,0.0,,"beer, cheddar cheese, garlic cloves, mustard, round sourdough loaf, sour cream, sourdough loaf, worcestershire sauce",70
WMT_00597,Buttermilk Baked Eggs,0.0,,"buttermilk, eggs, salt and pepper, sandwich bread",20
WMT_00597,Abuelito Wato S Grilled Cheese,25.0,butter,"gouda cheese, sandwich bread, tomatoes",12
WMT_00598,Basque Chorizo And Lentil Soup,33.3,"carrots, onion, potatoes","chorizo sausage, green bell pepper, lentils, olive oil, red bell pepper, salt",80
WMT_00598,Campfire Coffee Can Casserole,50.0,"carrots, pepper, potatoes","ground beef, onions, salt",70
WMT_00598,Broccoli Vinaigrette Numero Uno,28.6,"broccoli, onion","bell pepper, fresh mushrooms, fresh tomato, red bell pepper, vinaigrette dressing",20
WMT_00599,Amy S Workout Winner,25.0,honey,"honey nut granola, plain yogurt, strawberries",10
WMT_00599,Banana Oatmeal Bites,0.0,,"banana, chocolate chips, cinnamon, old fashioned oats",15
WMT_00599,Almond Butter Honey Nut O S Bars,20.0,honey,"almond butter, chocolate chips, honey nut cheerios, sugar",10
WMT_00600,Brownie Bottom Cheesecake,16.7,eggs,"brownie mix, philadelphia cream cheese, sour cream, sugar, vanilla",85
WMT_00600,Banana Split Bites,0.0,,"banana, greek yogurt, peanuts",65
WMT_00600,Breakfast Apple And Blueberry Gratin,0.0,,"brown sugar, caster sugar, cinnamon, frozen blueberries, philadelphia cream cheese, pie apples, sour cream",15
WMT_00601,Bbq Carrots,50.0,"carrots, onion","butter, salt and pepper",25
WMT_00601,Buttermilk Cucumber Dressing,16.7,cucumber,"buttermilk, dijon mustard, garlic clove, salt, white pepper",10
WMT_00601,Blue Ribbon Dill Pickles,14.3,cucumber,"fresh dill, garlic clove, jars, pickling salt, water, white vinegar",90
WMT_00602,Buffalo French Fries,0.0,,"frozen french fries, garlic, hot sauce, margarine, salt",25
WMT_00602,Bacon Cheese Fries,20.0,bacon,"cheddar cheese, frozen french fries, green onion, ranch salad dressing",50
WMT_00602,Amarillo Cheese Fries And Dip   Like The Lone Star  Copycat,20.0,bacon,"frozen french fries, monterey jack cheese, ranch dressing, taco seasoning",40
WMT_00603,Browned Butter And Hazelnut Mashed Potatoes,14.3,milk,"black pepper, greek yogurt, hazelnuts, kosher salt, russet potatoes, unsalted butter",40
WMT_00603,Berry Healthy Smoothie  High Protein,25.0,milk,"blackberry, blueberries, greek yogurt",6
WMT_00603,Bacon Wrapped Jalapeno Poppers,0.0,,"bacon, cream cheese, fresh jalapeno peppers, shredded cheddar cheese",20
WMT_00604,Beauty Bonanza Juice  Cucumber  Avocado  Lemon,66.7,"avocado, lemon",cucumbers,3
WMT_00604,Appalachian Cucumber And Onion Salad,40.0,"cucumber, onion","sugar, vinegar, water",10
WMT_00604,Blood Regenerator  Juicer,20.0,carrots,"beet, lettuce leaves, parsley, spinach leaves",5
WMT_00605,Buttermilk Baked Eggs,0.0,,"buttermilk, eggs, salt and pepper, sandwich bread",20
WMT_00605,Bacon Roll Ups,20.0,bacon,"cream cheese, dried parsley, garlic powder, sandwich bread",45
WMT_00605,Abuelito Wato S Grilled Cheese,0.0,,"butter, gouda cheese, sandwich bread, tomatoes",12
WMT_00606,All Purpose Spray Cleaner   Dr  Oz  Show,0.0,,"borax, liquid dish soap, tap water, white vinegar",5
WMT_00606,Boston Iced Tea,0.0,,"frozen cranberry juice concentrate, tea bags, water, white sugar",35
WMT_00606,Campfire Cinnamon Twists,0.0,,"brown paper bag, cinnamon, granulated sugar, refrigerated biscuits, skewer",10
WMT_00607,Beer Cheese Fondue In Sourdough Round  Rarebit In A Hole,0.0,,"beer, cheddar cheese, garlic cloves, mustard, round sourdough loaf, sour cream, sourdough loaf, worcestershire sauce",70
WMT_00607,Arnold Palmer  Also Called Half And Half,0.0,,"ice, iced tea, lemonade",2
WMT_00607,Arnold Palmer,0.0,,"iced tea, lemonade, vodka",2
WMT_00608,American Goulash,0.0,,"breadcrumbs, butter, diced tomatoes, ground beef, macaroni, onion, pepper, salt, tomato soup",60
WMT_00608,Asian Style Coleslaw,16.7,sugar,"canola oil, carrot, napa cabbage, rice vinegar, sesame seed oil",15
WMT_00608,Bacon And Tomato Spaghetti,0.0,,"bacon, condensed tomato soup, spaghetti noodles",12
WMT_00609,A  Different  Fruit Dip,0.0,,"cream cheese, iced tea mix powder, orange juice, orange rind, sugar, vanilla extract",10
WMT_00609,Apple Julep,0.0,,"apple juice, fresh mint leaves, lemon juice, orange juice, pineapple juice",5
WMT_00609,Arnold Palmer  Also Called Half And Half,0.0,,"ice, iced tea, lemonade",2
WMT_00610,A1 Steak Sauce    Clone   Copycat   Homemade Substitute,0.0,,"dijon mustard, heinz chili sauce, heinz ketchup, orange juice, orange rind, raisins, soy sauce, white vinegar",10
WMT_00610,Bourbon Cocktail,0.0,,"bourbon, ice, orange juice, orange peel, tonic water",3
WMT_00610,Alicia S Potato Soup   2 Ww Points Per Serving,42.9,"celery, potatoes, water","green onions, milk, salt, white pepper",30
WMT_00611,A  Different  Fruit Dip,0.0,,"cream cheese, iced tea mix powder, orange juice, orange rind, sugar, vanilla extract",10
WMT_00611,Arnold Palmer  Also Called Half And Half,0.0,,"ice, iced tea, lemonade",2
WMT_00611,Arnold Palmer,0.0,,"iced tea, lemonade, vodka",2
WMT_00612,Beer Cheese Fondue In Sourdough Round  Rarebit In A Hole,0.0,,"beer, cheddar cheese, garlic cloves, mustard, round sourdough loaf, sour cream, sourdough loaf, worcestershire sauce",70
WMT_00612,Artichoke Dip That S Always In Demand,0.0,,"artichoke hearts packed in oil, garlic cloves, mayonnaise, parmesan cheese, round sourdough loaf",20
WMT_00612,Grey Cup  Sourdough,0.0,,"cheddar cheese, corned beef, cream cheese, diced green chilies, green onion, pimientos, round sourdough loaf, sour cream, worcestershire sauce",75
WMT_00613,Blueberry Cheese Pie,33.3,"butter, sugar","blueberry pie filling, cream cheese, graham cracker crumbs, sour cream",26
WMT_00613,Broccoli Ala Ritz Casserole,0.0,,"frozen broccoli florets, margarine, ritz crackers, velveeta cheese",25
WMT_00613,Blueberry Coffee Cake With Brown Sugar Topping,15.4,"butter, sugar","baking powder, baking soda, blueberry pie filling, brown sugar, cinnamon, eggs, flour, pecans, salt, sour cream, vanilla",90
WMT_00614,A  Different  Fruit Dip,0.0,,"cream cheese, iced tea mix powder, orange juice, orange rind, sugar, vanilla extract",10
WMT_00614,Beer Cheese Fondue In Sourdough Round  Rarebit In A Hole,0.0,,"beer, cheddar cheese, garlic cloves, mustard, round sourdough loaf, sour cream, sourdough loaf, worcestershire sauce",70
WMT_00614,Arnold Palmer  Also Called Half And Half,0.0,,"ice, iced tea, lemonade",2
WMT_00615,Buffalo French Fries,0.0,,"frozen french fries, garlic, hot sauce, margarine, salt",25
WMT_00615,Bacon Cheese Fries,0.0,,"bacon, cheddar cheese, frozen french fries, green onion, ranch salad dressing",50
WMT_00615,Amarillo Cheese Fries And Dip   Like The Lone Star  Copycat,0.0,,"bacon, frozen french fries, monterey jack cheese, ranch dressing, taco seasoning",40
WMT_00616,Buttermilk Baked Eggs,0.0,,"buttermilk, eggs, salt and pepper, sandwich bread",20
WMT_00616,Bacon Roll Ups,20.0,bacon,"cream cheese, dried parsley, garlic powder, sandwich bread",45
WMT_00616,Bacon Wrapped  Cream Cheese Stuffed Chicken Breasts,25.0,bacon,"boneless skinless chicken breast, cream cheese, green onion",50
WMT_00617,Beer Cheese Fondue In Sourdough Round  Rarebit In A Hole,0.0,,"beer, cheddar cheese, garlic cloves, mustard, round sourdough loaf, sour cream, sourdough loaf, worcestershire sauce",70
WMT_00617,Buttermilk Baked Eggs,0.0,,"buttermilk, eggs, salt and pepper, sandwich bread",20
WMT_00617,Artichoke Dip That S Always In Demand,0.0,,"artichoke hearts packed in oil, garlic cloves, mayonnaise, parmesan cheese, round sourdough loaf",20
WMT_00618,Berry Healthy Smoothie  High Protein,25.0,milk,"blackberry, blueberries, greek yogurt",6
WMT_00618,Beef Cheese Casserole,0.0,,"cheddar cheese, egg noodles, garlic clove, green onions, ground beef, pepper, philadelphia cream cheese, salt, sour cream, sugar, tomato sauce",45
WMT_00618,Best Cheesecake In The World Recipe,12.5,butter,"graham crackers, icing sugar, lemon, juice of, philadelphia cream cheese, sour cream, sugar, vanilla",60
WMT_00619,Amy S Workout Winner,25.0,honey,"honey nut granola, plain yogurt, strawberries",10
WMT_00619,Buttermilk Baked Eggs,0.0,,"buttermilk, eggs, salt and pepper, sandwich bread",20
WMT_00619,Breakfast Bananas,0.0,,"bananas, creamy peanut butter, honey nut cheerios, milk",10
WMT_00620,Beer Cheese Fondue In Sourdough Round  Rarebit In A Hole,0.0,,"beer, cheddar cheese, garlic cloves, mustard, round sourdough loaf, sour cream, sourdough loaf, worcestershire sauce",70
WMT_00620,Buttermilk Baked Eggs,0.0,,"buttermilk, eggs, salt and pepper, sandwich bread",20
WMT_00620,Abuelito Wato S Grilled Cheese,50.0,"butter, tomatoes","gouda cheese, sandwich bread",12
WMT_00621,All Purpose Spray Cleaner   Dr  Oz  Show,0.0,,"borax, liquid dish soap, tap water, white vinegar",5
WMT_00621,Amy S Workout Winner,25.0,honey,"honey nut granola, plain yogurt, strawberries",10
WMT_00621,Campfire Cinnamon Twists,0.0,,"brown paper bag, cinnamon, granulated sugar, refrigerated biscuits, skewer",10
WMT_00622,Angry Pasta,0.0,,"bacon, basil leaves, garlic cloves, olive oil, parmesan cheese, penne pasta, red pepper flakes, tomato puree",40
WMT_00622,Cambria S Penne Arrabiata,0.0,,"breadcrumbs, chicken cutlet, diced tomatoes with garlic and olive oil, dry penne pasta, eggs, fresh basil, garlic cloves, garlic powder, olive oil, pepper, red pepper flakes, salt, tomato sauce",45
WMT_00622,Baked Penne With Italian Sausage,0.0,,"dry penne pasta, mild italian sausage, mozzarella cheese, olive oil, onion, tomato paste, tomato sauce, tomatoes with garlic, white wine",50
WMT_00623,Bacon  Blue And Avocado Quesadilla,20.0,"avocado, spinach","bacon, blue cheese, flour tortilla, mozzarella cheese, parsley, ranch dressing, red onion, roma tomatoes",25
WMT_00623,Green  Soup,44.4,"celery, pepper, potatoes, spinach","artichoke hearts, chicken stock, garlic cloves, onion, quick-cooking barley",60
